Date,Open,High,Low,Close,Volume2025-01-02,535.5,536.5399780273438,526.1599731445312,529.9600219726562,511400
2025-01-03,532.739990234375,536.1500244140625,526.780029296875,535.8400268554688,275000
2025-01-06,535.72998046875,539.6099853515625,530.1500244140625,530.8099975585938,359600
2025-01-07,533.1699829101562,534.8699951171875,521.8699951171875,528.8300170898438,372800
2025-01-08,529.47998046875,535.0,527.72998046875,534.9299926757812,568400
2025-01-10,528.3200073242188,528.489990234375,514.4000244140625,515.47998046875,437000
2025-01-13,512.010009765625,518.5900268554688,507.9700012207031,517.5900268554688,432800
2025-01-14,518.7100219726562,526.9299926757812,518.5399780273438,526.6699829101562,329800
2025-01-15,537.969970703125,541.9299926757812,535.5399780273438,537.25,549800
2025-01-16,538.0,547.3699951171875,534.8699951171875,546.4299926757812,461900
2025-01-17,549.5499877929688,552.3400268554688,544.1699829101562,552.1900024414062,942200
2025-01-21,554.6199951171875,560.510009765625,554.6199951171875,558.739990234375,469400
2025-01-22,558.739990234375,563.0900268554688,556.2100219726562,561.530029296875,511900
2025-01-23,560.27001953125,566.9199829101562,560.27001953125,563.4099731445312,296000
2025-01-24,560.2999877929688,568.010009765625,559.3499755859375,563.5800170898438,367700
2025-01-27,558.9500122070312,563.739990234375,553.2000122070312,561.3800048828125,380900
2025-01-28,562.530029296875,575.6199951171875,560.25,571.8400268554688,529300
2025-01-29,569.4400024414062,577.8900146484375,566.1599731445312,575.1300048828125,797900
2025-01-30,581.4099731445312,582.0499877929688,532.8300170898438,547.8400268554688,1173800
2025-01-31,545.1699829101562,547.1400146484375,537.719970703125,543.3599853515625,797700
2025-02-03,533.5,538.489990234375,523.9500122070312,537.1199951171875,570300
2025-02-04,537.0399780273438,538.5,531.0,535.4000244140625,573700
2025-02-05,537.3200073242188,539.0700073242188,532.010009765625,538.2899780273438,372000
2025-02-06,542.5399780273438,543.9500122070312,538.1699829101562,541.6500244140625,387000
2025-02-07,542.469970703125,548.0800170898438,537.6799926757812,538.5999755859375,529800
2025-02-10,538.9099731445312,539.8300170898438,522.4199829101562,529.1799926757812,613700
2025-02-11,527.510009765625,530.97998046875,521.489990234375,528.7999877929688,480000
2025-02-12,525.5700073242188,528.2100219726562,521.1799926757812,526.8599853515625,665100
2025-02-13,529.5399780273438,542.25,526.8099975585938,539.739990234375,914800
2025-02-14,539.1699829101562,547.97998046875,538.510009765625,545.9299926757812,1097300
2025-02-18,546.530029296875,552.4299926757812,542.47998046875,547.0599975585938,618300
2025-02-19,543.6300048828125,550.030029296875,538.780029296875,549.4400024414062,447300
2025-02-20,547.7100219726562,548.9199829101562,535.6500244140625,541.010009765625,356800
2025-02-21,542.260009765625,543.5499877929688,527.25,530.47998046875,690200
2025-02-24,534.4000244140625,537.3599853515625,527.8900146484375,531.030029296875,339900
2025-02-25,532.5499877929688,535.02001953125,516.4000244140625,522.0,507100
2025-02-26,526.239990234375,530.1199951171875,524.5700073242188,525.27001953125,367600
2025-02-27,529.8300170898438,536.4400024414062,525.25,526.0700073242188,334900
2025-02-28,527.239990234375,537.9500122070312,527.239990234375,537.2999877929688,517200
2025-03-03,541.010009765625,546.3699951171875,527.239990234375,531.9199829101562,443600
2025-03-04,526.5999755859375,526.5999755859375,493.7900085449219,498.1700134277344,853500
2025-03-05,499.2099914550781,510.19000244140625,494.7200012207031,509.0899963378906,766900
2025-03-06,500.1099853515625,508.989990234375,495.010009765625,502.95001220703125,623600
2025-03-07,498.1300048828125,500.6400146484375,487.0,499.3399963378906,450000
2025-03-10,487.1199951171875,491.3500061035156,475.2900085449219,480.3699951171875,568200
2025-03-11,480.7099914550781,484.5799865722656,475.4700012207031,478.04998779296875,688000
2025-03-12,484.9800109863281,487.6199951171875,474.6499938964844,480.4599914550781,564900
2025-03-13,482.4599914550781,484.3999938964844,470.7699890136719,472.2900085449219,396900
2025-03-14,477.9800109863281,488.3500061035156,475.9800109863281,485.8299865722656,565000
