Date,Open,High,Low,Close,Volume2025-01-02,23.549999237060547,23.809999465942383,23.139999389648438,23.3799991607666,4663200
2025-01-03,23.350000381469727,23.489999771118164,23.059999465942383,23.420000076293945,3983500
2025-01-06,23.809999465942383,24.420000076293945,23.510000228881836,23.65999984741211,7644500
2025-01-07,23.809999465942383,24.219999313354492,23.549999237060547,23.65999984741211,5483300
2025-01-08,23.5,23.729999542236328,23.399999618530273,23.68000030517578,4305900
2025-01-10,24.25,24.469999313354492,23.6299991607666,23.68000030517578,5845600
2025-01-13,24.030000686645508,24.860000610351562,23.8799991607666,24.3799991607666,7030500
2025-01-14,24.219999313354492,25.040000915527344,24.139999389648438,24.850000381469727,6654600
2025-01-15,25.06999969482422,25.709999084472656,24.93000030517578,25.450000762939453,8306800
2025-01-16,25.270000457763672,25.829999923706055,24.979999542236328,25.149999618530273,6157800
2025-01-17,25.270000457763672,25.270000457763672,24.190000534057617,24.399999618530273,9424700
2025-01-21,23.989999771118164,24.200000762939453,23.6200008392334,23.700000762939453,7740000
2025-01-22,23.170000076293945,23.850000381469727,23.1200008392334,23.360000610351562,5794600
2025-01-23,23.6299991607666,24.329999923706055,23.31999969482422,23.510000228881836,8147900
2025-01-24,23.579999923706055,23.8799991607666,23.229999542236328,23.31999969482422,5964400
2025-01-27,23.459999084472656,24.139999389648438,23.200000762939453,23.3799991607666,6907700
2025-01-28,23.5,23.690000534057617,22.899999618530273,23.34000015258789,5280200
2025-01-29,23.1200008392334,23.31999969482422,22.959999084472656,23.18000030517578,4100900
2025-01-30,23.3700008392334,23.479999542236328,22.81999969482422,22.989999771118164,4692000
2025-01-31,22.760000228881836,22.920000076293945,21.899999618530273,21.93000030517578,14812400
2025-02-03,21.81999969482422,21.920000076293945,21.190000534057617,21.469999313354492,6867800
2025-02-04,21.149999618530273,22.510000228881836,21.149999618530273,22.389999389648438,5965600
2025-02-05,22.31999969482422,22.450000762939453,22.100000381469727,22.190000534057617,4278800
2025-02-06,22.389999389648438,22.479999542236328,21.3799991607666,21.639999389648438,5241600
2025-02-07,21.809999465942383,21.889999389648438,21.559999465942383,21.670000076293945,4885100
2025-02-10,21.979999542236328,23.040000915527344,21.899999618530273,22.989999771118164,5790900
2025-02-11,23.15999984741211,23.770000457763672,23.15999984741211,23.309999465942383,6510200
2025-02-12,23.059999465942383,23.290000915527344,22.200000762939453,22.3700008392334,7025300
2025-02-13,22.3799991607666,22.530000686645508,22.100000381469727,22.489999771118164,6176600
2025-02-14,22.649999618530273,23.3799991607666,22.56999969482422,23.139999389648438,7882700
2025-02-18,23.350000381469727,23.829999923706055,22.940000534057617,23.56999969482422,7283300
2025-02-19,23.610000610351562,23.979999542236328,23.299999237060547,23.59000015258789,6845500
2025-02-20,23.389999389648438,23.6299991607666,22.989999771118164,23.6200008392334,6409300
2025-02-21,23.549999237060547,23.56999969482422,22.719999313354492,22.790000915527344,6792100
2025-02-24,22.860000610351562,23.010000228881836,22.5,22.8700008392334,4984000
2025-02-25,22.899999618530273,23.030000686645508,22.290000915527344,22.3799991607666,7521400
2025-02-26,22.479999542236328,22.5,21.739999771118164,22.010000228881836,8710500
2025-02-27,22.06999969482422,22.06999969482422,20.100000381469727,20.420000076293945,18477200
2025-02-28,20.1200008392334,21.040000915527344,19.84000015258789,20.700000762939453,40477300
2025-03-03,20.889999389648438,21.200000762939453,18.65999984741211,18.889999389648438,11672500
2025-03-04,18.559999465942383,19.020000457763672,18.0,18.56999969482422,12287400
2025-03-05,18.3700008392334,18.670000076293945,17.65999984741211,18.540000915527344,14018100
2025-03-06,18.540000915527344,19.020000457763672,18.010000228881836,18.75,7804900
2025-03-07,19.010000228881836,19.540000915527344,18.670000076293945,18.84000015258789,8204400
2025-03-10,18.579999923706055,19.420000076293945,18.579999923706055,19.020000457763672,9266100
2025-03-11,19.100000381469727,19.420000076293945,18.559999465942383,19.200000762939453,8408000
2025-03-12,19.270000457763672,19.770000457763672,19.229999542236328,19.649999618530273,6876200
2025-03-13,19.5,19.920000076293945,18.780000686645508,19.040000915527344,5575400
2025-03-14,19.25,19.649999618530273,19.100000381469727,19.610000610351562,5823500
